,date,time,line,start,stop,crowdedness,E,N,F,is_old_seat_empty,is_p_seat_empty,p_seat_empty_count,female,male,age,child,teenage,youth,middle_age,old_age,badge,pregnant,heavy,behavior1,behavior2,behavior3,cellphone,thinking,sleep,earphone,talking,calling,reading,makeup,eating,writing
474,2019. 8. 9.,19:35:00,9,동작,고속터미널,F,0,0,1,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
475,2019. 8. 9.,19:55:00,7,고속터미널,학동,F,0,0,1,0,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
476,2019. 8. 9.,19:55:00,7,고속터미널,상봉,F,0,0,1,0,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
477,2019. 8. 9.,20:00:00,7,학동,태릉입구,F,0,0,1,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,통화,,,0,0,0,0,0,1,0,0,0,0
478,2019. 8. 9.,20:22:00,7,상봉,먹골,N,0,1,0,1,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,대화,,,0,0,0,0,1,0,0,0,0,0
479,2019. 8. 9.,20:26:00,7,먹골,태릉입구,E,1,0,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
480,2019. 8. 9.,8:36:00,7,신중동,까치울,N,0,1,0,0,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
481,2019. 8. 9.,8:36:00,7,신중동,온수,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
482,2019. 8. 9.,8:40:00,7,신중동,온수,N,0,1,0,0,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
483,2019. 8. 9.,8:40:00,7,부천종합운동장,온수,N,0,1,0,0,1,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
484,2019. 8. 9.,8:48:00,1,온수,신길,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
485,2019. 8. 9.,8:48:00,1,온수,신길,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
486,2019. 8. 9.,9:11:00,5,신길,공덕,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
487,2019. 8. 9.,9:11:00,5,신길,공덕,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
488,2019. 8. 9.,9:12:00,5,신길,공덕,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
489,2019. 8. 9.,9:12:00,5,신길,공덕,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
490,2019. 8. 9.,19:00:00,5,공덕,신길,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,대화,,,0,0,0,0,1,0,0,0,0,0
491,2019. 8. 9.,19:00:00,5,공덕,여의도,E,1,0,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
492,2019. 8. 9.,19:05:00,5,공덕,신길,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
493,2019. 8. 9.,19:16:00,1,신길,온수,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
494,2019. 8. 9.,19:16:00,1,신길,온수,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
495,2019. 8. 9.,19:18:00,1,신길,온수,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
496,2019. 8. 9.,19:19:00,1,영등포,신도림,N,0,1,0,0,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
497,2019. 8. 9.,19:21:00,1,신길,온수,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
498,2019. 8. 9.,19:40:00,7,온수,신중동,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
499,2019. 8. 9.,19:40:00,7,온수,신중동,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
500,2019. 8. 9.,19:42:00,7,까치울,신중동,N,0,1,0,0,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
501,2019. 8. 9.,19:46:00,7,춘의,신중동,N,0,1,0,0,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
502,2019. 8. 10.,15:07:00,7,신중동,대림,E,1,0,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
503,2019. 8. 10.,15:07:00,7,신중동,대림,E,1,0,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
504,2019. 8. 10.,15:16:00,7,신중동,대림,E,1,0,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,멍,,,0,1,0,0,0,0,0,0,0,0
505,2019. 8. 10.,22:49:00,7,대림,신중동,E,1,0,0,1,0,,0,1,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,대화,,,0,0,0,0,1,0,0,0,0,0
506,2019. 8. 10.,22:49:00,7,대림,신중동,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
507,2019. 8. 10.,22:52:00,7,가산디지털단지,철산,E,1,0,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
508,2019. 8. 10.,22:52:00,7,대림,신중동,E,1,0,0,1,0,,0,1,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
509,2019. 8. 10.,23:02:00,7,대림,신중동,E,1,0,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,대화,,,0,0,0,0,1,0,0,0,0,0
510,2019. 8. 11.,10:51:00,10,야탑,왕십리,F,0,0,1,1,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
511,2019. 8. 11.,10:51:00,10,야탑,왕십리,F,0,0,1,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
512,2019. 8. 11.,10:59:00,10,복정,수서,N,0,1,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
513,2019. 8. 11.,10:59:00,10,복정,수서,N,0,1,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
514,2019. 8. 11.,11:04:00,10,야탑,왕십리,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
515,2019. 8. 11.,11:04:00,10,야탑,왕십리,N,0,1,0,1,0,,1,0,어린이,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,대화,,,0,0,0,0,1,0,0,0,0,0
516,2019. 8. 11.,11:20:00,10,강남구청,왕십리,E,1,0,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
517,2019. 8. 11.,11:23:00,10,압구정로데오,왕십리,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
518,2019. 8. 11.,11:37:00,5,왕십리,마포,E,1,0,0,1,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
519,2019. 8. 11.,11:37:00,5,왕십리,마포,E,1,0,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
520,2019. 8. 11.,11:46:00,5,을지로4가,마포,E,1,0,0,1,1,7.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
521,2019. 8. 11.,11:48:00,5,종로3가,마포,E,1,0,0,1,1,6.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
522,2019. 8. 11.,19:42:00,5,마포,왕십리,E,1,0,0,1,1,12.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
523,2019. 8. 11.,19:42:00,5,마포,왕십리,E,1,0,0,1,1,12.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
524,2019. 8. 11.,20:12:00,10,왕십리,강남구청,E,1,0,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
525,2019. 8. 11.,20:12:00,10,왕십리,야탑,E,1,0,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
526,2019. 8. 11.,20:20:00,10,왕십리,야탑,E,1,0,0,1,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,통화,,,0,0,0,0,0,1,0,0,0,0
527,2019. 8. 11.,20:31:00,10,대모산입구,수서,E,1,0,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
528,2019. 8. 11.,20:36:00,10,왕십리,야탑,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,대화,,,0,0,0,0,1,0,0,0,0,0
529,2019. 8. 12.,8:00:00,1,병점,수원,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
530,2019. 8. 12.,8:00:00,1,병점,신길,E,1,0,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
531,2019. 8. 12.,8:12:00,1,수원 ,병점,E,1,0,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
532,2019. 8. 12.,8:12:00,1,수원,병점,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
533,2019. 8. 12.,8:44:00,1,수원,신길,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
534,2019. 8. 12.,8:44:00,1,수원,화서,E,1,0,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
535,2019. 8. 12.,8:44:00,1,수원,신길,E,1,0,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
536,2019. 8. 12.,9:02:00,1,수원,신길,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
537,2019. 8. 12.,9:27:00,1,수원,신길,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
538,2019. 8. 12.,9:44:00,5,신길,공덕,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
539,2019. 8. 12.,9:44:00,5,신길,공덕,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
540,2019. 8. 12.,9:45:00,5,여의도,공덕,F,0,0,1,0,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
541,2019. 8. 12.,18:15:00,5,공덕,신길,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
542,2019. 8. 12.,18:15:00,5,공덕,신길,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
543,2019. 8. 12.,18:56:00,1,신길,병점,F,0,0,1,1,0,,0,1,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
544,2019. 8. 12.,18:57:00,1,명학,성균관대,F,0,0,1,1,1,5.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
545,2019. 8. 12.,19:05:00,1,금정,성균관대,N,0,1,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
546,2019. 8. 12.,19:10:00,1,신길,병점,E,1,0,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,대화,,,0,0,0,0,1,0,0,0,0,0
547,2019. 8. 12.,19:10:00,1,신길,병점,E,1,0,0,1,0,,0,1,어린이,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,핸드폰,대화,,1,0,0,0,1,0,0,0,0,0
548,2019. 8. 12.,21:15:00,5,공덕,신길,F,0,0,1,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
549,2019. 8. 12.,21:15:00,5,공덕,신길,F,0,0,1,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
550,2019. 8. 12.,21:33:00,1,신길,수원,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
551,2019. 8. 12.,21:33:00,1,신길,수원,F,0,0,1,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
552,2019. 8. 12.,21:45:00,1,신길,수원,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,통화,,,0,0,0,0,0,1,0,0,0,0
553,2019. 8. 12.,21:45:00,1,가산디지털단지,금정,F,0,0,1,0,1,7.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
554,2019. 8. 12.,22:05:00,1,신길,수원,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
555,2019. 8. 12.,22:17:00,1,성균관대역,수원,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
556,2019. 8. 12.,21:17:00,1,성균관대역,수원,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
557,2019. 8. 12.,8:47:00,10,야탑,복정,F,0,0,1,0,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
558,2019. 8. 12.,8:47:00,10,야탑,왕십리,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
559,2019. 8. 12.,8:57:00,10,야탑,왕십리,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,화장,,,0,0,0,0,0,0,0,1,0,0
560,2019. 8. 12.,8:57:00,10,복정,강남구청,F,0,0,1,0,1,9.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
561,2019. 8. 12.,9:17:00,10,야탑,왕십리,E,1,0,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
562,2019. 8. 12.,9:17:00,10,강남구청,왕십리,E,1,0,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
563,2019. 8. 12.,9:19:00,10,압구정로데오,왕십리,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
564,2019. 8. 12.,9:36:00,5,왕십리,공덕,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
565,2019. 8. 12.,9:36:00,5,왕십리,공덕,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
566,2019. 8. 12.,9:45:00,5,을지로4가,종로3가,N,0,1,0,1,1,1.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
567,2019. 8. 12.,9:48:00,5,왕십리,공덕,N,0,1,0,1,0,,0,1,청소년,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
568,2019. 8. 12.,9:51:00,5,서대문,공덕,N,0,1,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
569,2019. 8. 12.,21:19:00,5,공덕,왕십리,E,1,0,0,1,1,11.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
570,2019. 8. 12.,21:19:00,5,공덕,충정로,E,1,0,0,1,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
571,2019. 8. 12.,21:22:00,5,공덕,왕십리,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
572,2019. 8. 12.,21:44:00,10,왕십리,선릉,E,1,0,0,1,1,5.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
573,2019. 8. 12.,21:44:00,10,왕십리,선정릉,E,1,0,0,1,1,4.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
574,2019. 8. 12.,21:57:00,10,왕십리,야탑,N,0,1,0,1,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,대화,,,0,0,0,0,1,0,0,0,0,0
575,2019. 8. 12.,21:59:00,10,왕십리,야탑,F,0,0,1,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
576,2019. 8. 12.,22:11:00,10,왕십리,야탑,F,0,0,1,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0
577,2019. 8. 12.,22:20:00,10,왕십리,야탑,F,0,0,1,1,0,,0,1,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
578,2019. 8. 12.,21:24:00,6,공덕,동묘앞,E,1,0,0,1,1,10.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
579,2019. 8. 12.,21:25:00,6,공덕,동묘앞,E,1,0,0,1,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
580,2019. 8. 12.,21:42:00,6,동묘앞,화랑대,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
581,2019. 8. 12.,21:42:00,6,동묘앞,돌곶이,N,0,1,0,0,0,,0,1,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,멍,,,0,1,0,0,0,0,0,0,0,0
582,2019. 8. 12.,21:56:00,6,돌곶이,화랑대,N,0,1,0,1,1,3.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
583,2019. 8. 12.,8:36:00,7,신중동,온수,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
584,2019. 8. 12.,8:36:00,7,신중동,온수,N,0,1,0,0,0,,0,1,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
585,2019. 8. 12.,8:49:00,1,온수,신길,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
586,2019. 8. 12.,8:49:00,1,온수,개봉,N,0,1,0,0,1,2.0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
587,2019. 8. 12.,8:54:00,1,온수,신길,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
588,2019. 8. 12.,9:14:00,5,신길,공덕,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,잠,,,0,0,1,0,0,0,0,0,0,0
589,2019. 8. 12.,9:14:00,5,신길,공덕,N,0,1,0,0,0,,1,0,중년,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
590,2019. 8. 12.,18:13:00,5,공덕,신길,N,0,1,0,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
591,2019. 8. 12.,18:13:00,5,공덕,신길,N,0,1,0,0,0,,1,0,노년,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,잠,,,0,0,1,0,0,0,0,0,0,0
592,2019. 8. 12.,18:34:00,1,신길,온수,F,0,0,1,0,0,,1,0,청년,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,핸드폰,,,1,0,0,0,0,0,0,0,0,0
